company,Date,Open,High,Low,Close,Adj Close,Volume,newDate
ATRO,2018-04-09,30.194586,31.226734,29.238579,31.015228,31.015228,790876,04-09-2018
ATRO,2018-04-16,31.243654,33.502537,31.133673,32.783417,32.783417,450224,04-16-2018
ATRO,2018-04-23,32.952621,33.18951,31.683586,31.886633,31.886633,435684,04-23-2018
ATRO,2018-04-30,32.021996,32.377327,29.720812,30.228426,30.228426,581071,04-30-2018
ATRO,2018-05-07,30.329948,31.988155,28.071066,29.483927,29.483927,1146303,05-07-2018
ATRO,2018-05-14,29.619289,30.66836,28.688663,30.338409,30.338409,597855,05-14-2018
ATRO,2018-05-21,30.473772,30.947548,29.145515,29.746193,29.746193,419019,05-21-2018
ATRO,2018-05-28,29.619289,31.218273,29.483927,31.150593,31.150593,378477,05-28-2018
ATRO,2018-06-04,31.167513,31.895094,29.602369,31.734348,31.734348,686742,06-04-2018
ATRO,2018-06-11,31.751268,33.062607,30.947548,33.020306,33.020306,942646,06-11-2018
ATRO,2018-06-18,32.749577,33.257191,30.913706,31.184433,31.184433,704709,06-18-2018
ATRO,2018-06-25,31.015228,31.615906,29.720812,30.431473,30.431473,432967,06-25-2018
ATRO,2018-07-02,30.177666,31.175974,30.084602,30.744501,30.744501,245973,07-02-2018
ATRO,2018-07-09,30.896786,32.648052,30.600677,32.360405,32.360405,244320,07-09-2018
ATRO,2018-07-16,32.394245,33.747887,32.12352,33.502537,33.502537,241128,07-16-2018
ATRO,2018-07-23,33.460236,34.983082,32.445007,33.49408,33.49408,394669,07-23-2018
ATRO,2018-07-30,33.536381,38.781727,32.884941,35.186127,35.186127,996781,07-30-2018
ATRO,2018-08-06,35.31303,38.257191,34.856174,38.020306,38.020306,999855,08-06-2018
ATRO,2018-08-13,38.130287,39.170898,36.759727,37.681896,37.681896,611330,08-13-2018
ATRO,2018-08-20,37.698814,39.390862,37.656513,38.062607,38.062607,454243,08-20-2018
ATRO,2018-08-27,38.265652,38.688663,36.006767,36.81049,36.81049,335451,08-27-2018
ATRO,2018-09-03,36.878174,37.648052,35.109982,37.22504,37.22504,783311,09-03-2018
ATRO,2018-09-10,37.343487,37.648052,36.082909,36.734348,36.734348,552112,09-10-2018
ATRO,2018-09-17,36.675125,37.351948,35.947548,36.759727,36.759727,1276324,09-17-2018
ATRO,2018-09-24,36.945854,37.402706,35.803722,36.802029,36.802029,682960,09-24-2018
ATRO,2018-10-01,36.937393,37.106598,33.697124,34.230118,34.230118,520908,10-01-2018
ATRO,2018-10-08,34.263958,36.360001,31.780001,32.080002,32.080002,819894,10-08-2018
ATRO,2018-10-15,32.169998,34.689999,32.0,32.669998,32.669998,529100,10-15-2018
ATRO,2018-10-22,32.669998,33.259998,30.08,30.15,30.15,890300,10-22-2018
ATRO,2018-10-29,30.57,31.530001,28.889999,29.9,29.9,853000,10-29-2018
ATRO,2018-11-05,29.809999,31.4,27.559999,29.73,29.73,640300,11-05-2018
ATRO,2018-11-12,29.85,31.49,28.24,31.41,31.41,1009200,11-12-2018
ATRO,2018-11-19,31.389999,31.389999,29.209999,30.91,30.91,553400,11-19-2018
ATRO,2018-11-26,31.15,32.459999,30.83,32.459999,32.459999,675600,11-26-2018
ATRO,2018-12-03,32.959999,33.18,29.959999,30.389999,30.389999,640300,12-03-2018
ATRO,2018-12-10,30.389999,32.290001,30.110001,31.77,31.77,695800,12-10-2018
ATRO,2018-12-17,31.709999,32.459999,29.690001,30.549999,30.549999,1476600,12-17-2018
ATRO,2018-12-24,30.32,30.91,28.24,30.35,30.35,625500,12-24-2018
ATRO,2018-12-31,30.389999,31.0,28.49,28.959999,28.959999,609100,12-31-2018
ATRO,2019-01-07,29.0,31.17,28.75,31.030001,31.030001,569400,01-07-2019
ATRO,2019-01-14,30.85,31.23,30.0,30.67,30.67,396700,01-14-2019
ATRO,2019-01-21,30.379999,31.190001,29.4,30.610001,30.610001,376100,01-21-2019
ATRO,2019-01-28,30.360001,31.09,29.969999,30.51,30.51,372700,01-28-2019
ATRO,2019-02-04,30.65,32.77,30.4,32.689999,32.689999,770500,02-04-2019
ATRO,2019-02-11,32.75,34.830002,32.400002,33.759998,33.759998,645000,02-11-2019
ATRO,2019-02-18,33.59,35.599998,33.32,35.040001,35.040001,475800,02-18-2019
ATRO,2019-02-25,35.279999,36.810001,33.610001,35.310001,35.310001,744100,02-25-2019
ATRO,2019-03-04,35.299999,35.400002,31.65,32.349998,32.349998,706000,03-04-2019
ATRO,2019-03-11,31.85,32.130001,30.83,31.08,31.08,1980600,03-11-2019
ATRO,2019-03-18,31.1,32.650002,30.33,30.360001,30.360001,599500,03-18-2019
ATRO,2019-03-25,30.15,32.790001,29.92,32.720001,32.720001,1043100,03-25-2019
ATRO,2019-04-01,33.400002,34.18,32.66,33.419998,33.419998,730400,04-01-2019
ATRO,2019-04-08,33.23,33.509998,32.209999,32.810001,32.810001,354300,04-08-2019
ATRO,2019-04-15,32.860001,32.990002,31.4,32.110001,32.110001,451600,04-15-2019
ATRO,2019-04-22,32.049999,33.509998,31.5,33.130001,33.130001,564300,04-22-2019
ATRO,2019-04-29,33.099998,34.27,32.689999,33.490002,33.490002,711400,04-29-2019
ATRO,2019-05-06,32.970001,40.0,32.740002,39.470001,39.470001,1812200,05-06-2019
ATRO,2019-05-13,39.169998,42.48,38.57,41.349998,41.349998,1285800,05-13-2019
ATRO,2019-05-20,41.41,42.939999,40.84,41.389999,41.389999,1058600,05-20-2019
ATRO,2019-05-27,41.580002,41.950001,40.240002,40.669998,40.669998,1056300,05-27-2019
ATRO,2019-06-03,40.560001,44.34,40.509998,42.73,42.73,1338300,06-03-2019
ATRO,2019-06-10,43.0,44.220001,38.650002,39.490002,39.490002,1604200,06-10-2019
ATRO,2019-06-17,39.720001,39.720001,37.549999,39.09,39.09,2225300,06-17-2019
ATRO,2019-06-24,39.09,41.970001,39.09,40.220001,40.220001,2394400,06-24-2019
ATRO,2019-07-01,41.470001,42.080002,40.110001,40.869999,40.869999,1062200,07-01-2019
ATRO,2019-07-08,40.700001,40.77,38.02,38.990002,38.990002,1217800,07-08-2019
ATRO,2019-07-15,39.0,39.259998,37.82,37.91,37.91,985600,07-15-2019
ATRO,2019-07-22,37.950001,38.66,37.380001,37.82,37.82,1512700,07-22-2019
ATRO,2019-07-29,37.830002,38.040001,35.240002,35.560001,35.560001,1061500,07-29-2019
ATRO,2019-08-05,31.75,32.119999,26.6,27.51,27.51,3000300,08-05-2019
ATRO,2019-08-12,27.24,27.530001,25.85,26.5,26.5,1898700,08-12-2019
ATRO,2019-08-19,26.799999,28.42,26.15,27.68,27.68,1714600,08-19-2019
ATRO,2019-08-26,28.01,28.6,26.540001,27.51,27.51,1832000,08-26-2019
ATRO,2019-09-02,27.23,28.700001,26.98,27.559999,27.559999,976000,09-02-2019
ATRO,2019-09-09,27.59,31.209999,27.309999,31.1,31.1,1302400,09-09-2019
ATRO,2019-09-16,31.110001,33.02,30.360001,31.190001,31.190001,2436700,09-16-2019
ATRO,2019-09-23,31.280001,31.43,28.48,29.0,29.0,1150600,09-23-2019
ATRO,2019-09-30,29.190001,30.129999,27.75,29.41,29.41,973000,09-30-2019
ATRO,2019-10-07,29.309999,30.02,28.27,29.559999,29.559999,865900,10-07-2019
ATRO,2019-10-14,29.41,31.190001,29.16,29.43,29.43,752100,10-14-2019
ATRO,2019-10-21,29.49,30.34,28.209999,30.049999,30.049999,1089800,10-21-2019
ATRO,2019-10-28,30.09,31.42,28.24,31.15,31.15,2005600,10-28-2019
ATRO,2019-11-04,31.299999,33.240002,29.5,31.07,31.07,1430700,11-04-2019
ATRO,2019-11-11,30.83,31.469999,29.82,30.67,30.67,654500,11-11-2019
ATRO,2019-11-18,30.57,30.719999,28.84,28.889999,28.889999,836900,11-18-2019
ATRO,2019-11-25,29.0,30.25,28.82,29.15,29.15,454500,11-25-2019
ATRO,2019-12-02,29.200001,30.24,28.35,30.040001,30.040001,990500,12-02-2019
ATRO,2019-12-09,29.860001,30.34,28.940001,29.26,29.26,1031500,12-09-2019
ATRO,2019-12-16,28.92,29.559999,27.870001,28.52,28.52,2426700,12-16-2019
ATRO,2019-12-23,28.610001,28.780001,27.889999,28.219999,28.219999,736900,12-23-2019
ATRO,2019-12-30,28.33,28.639999,27.549999,28.540001,28.540001,660200,12-30-2019
ATRO,2020-01-06,28.49,28.969999,27.51,28.07,28.07,1200000,01-06-2020
ATRO,2020-01-13,28.18,29.110001,27.91,28.9,28.9,882100,01-13-2020
ATRO,2020-01-20,28.700001,28.76,27.4,28.049999,28.049999,1093600,01-20-2020
ATRO,2020-01-27,27.84,28.379999,25.139999,25.200001,25.200001,1109400,01-27-2020
ATRO,2020-02-03,25.040001,27.209999,24.93,25.52,25.52,1117000,02-03-2020
ATRO,2020-02-10,25.440001,25.85,25.059999,25.190001,25.190001,615500,02-10-2020
ATRO,2020-02-17,25.030001,25.17,23.83,24.549999,24.549999,865300,02-17-2020
ATRO,2020-02-24,23.780001,24.110001,18.700001,20.27,20.27,1711600,02-24-2020
ATRO,2020-03-02,20.299999,21.290001,17.299999,18.209999,18.209999,1182400,03-02-2020
ATRO,2020-03-09,16.860001,17.629999,12.31,14.71,14.71,1979300,03-09-2020
ATRO,2020-03-16,8.0,14.5,7.14,7.37,7.37,2293700,03-16-2020
ATRO,2020-03-23,7.93,9.83,6.99,9.36,9.36,3841500,03-23-2020
ATRO,2020-03-30,9.34,9.5,7.12,7.37,7.37,2020200,03-30-2020
ATRO,2020-04-06,7.84,10.22,7.74,9.57,9.57,2253500,04-06-2020
ATRO,2020-04-13,9.49,9.66,7.47,8.09,8.09,1869800,04-13-2020
ATRO,2020-04-20,7.9,8.35,7.6,7.98,7.98,1392500,04-20-2020
ATRO,2020-04-27,8.06,9.9,8.0,8.82,8.82,1522600,04-27-2020
ATRO,2020-05-04,8.62,8.94,7.09,8.78,8.78,2531800,05-04-2020
ATRO,2020-05-11,8.77,9.09,7.1,7.69,7.69,1924600,05-11-2020
ATRO,2020-05-18,8.14,9.5,8.14,9.0,9.0,1256000,05-18-2020
ATRO,2020-05-25,9.47,10.05,8.67,9.13,9.13,2264400,05-25-2020
ATRO,2020-06-01,9.17,15.57,9.13,15.31,15.31,3373900,06-01-2020
ATRO,2020-06-08,15.89,16.799999,10.15,11.11,11.11,3495600,06-08-2020
ATRO,2020-06-15,10.47,11.99,9.81,10.09,10.09,4398600,06-15-2020
ATRO,2020-06-22,10.06,10.73,8.8,10.03,10.03,3394400,06-22-2020
ATRO,2020-06-29,10.25,10.95,9.87,9.91,9.91,1264600,06-29-2020
ATRO,2020-07-06,10.24,10.49,8.63,9.2,9.2,1167900,07-06-2020
ATRO,2020-07-13,9.34,9.94,9.01,9.32,9.32,1366100,07-13-2020
ATRO,2020-07-20,9.18,9.8,8.78,9.02,9.02,1185500,07-20-2020
ATRO,2020-07-27,8.93,9.26,8.12,8.7,8.7,1154300,07-27-2020
ATRO,2020-08-03,8.62,10.74,8.51,10.69,10.69,1442900,08-03-2020
ATRO,2020-08-10,10.79,11.56,9.85,10.33,10.33,1336800,08-10-2020
ATRO,2020-08-17,10.46,10.95,9.26,9.32,9.32,943800,08-17-2020
ATRO,2020-08-24,9.41,9.74,9.16,9.68,9.68,947000,08-24-2020
ATRO,2020-08-31,9.58,9.58,8.7,8.83,8.83,1291000,08-31-2020
ATRO,2020-09-07,8.7,8.81,7.76,8.14,8.14,693200,09-07-2020
ATRO,2020-09-14,8.22,9.14,7.89,9.0,9.0,1566100,09-14-2020
ATRO,2020-09-21,8.67,8.73,7.42,7.87,7.87,1324100,09-21-2020
ATRO,2020-09-28,8.0,8.29,7.62,8.05,8.05,832100,09-28-2020
ATRO,2020-10-05,8.12,8.45,7.72,8.24,8.24,794000,10-05-2020
ATRO,2020-10-12,8.29,8.43,7.6,7.74,7.74,1285500,10-12-2020
ATRO,2020-10-19,7.77,7.93,7.39,7.52,7.52,795200,10-19-2020
ATRO,2020-10-26,7.58,7.63,6.3,6.4,6.4,2112400,10-26-2020
ATRO,2020-11-02,6.51,7.17,6.32,6.79,6.79,1462500,11-02-2020
ATRO,2020-11-09,7.55,9.21,7.52,8.71,8.71,3550600,11-09-2020
ATRO,2020-11-16,9.08,11.45,8.55,11.28,11.28,3143700,11-16-2020
ATRO,2020-11-23,12.27,13.6,11.84,12.3,12.3,2552900,11-23-2020
ATRO,2020-11-30,12.2,13.18,11.25,13.15,13.15,2635600,11-30-2020
ATRO,2020-12-07,13.12,13.24,11.48,11.68,11.68,1751000,12-07-2020
ATRO,2020-12-14,11.91,12.59,11.57,12.4,12.4,1529800,12-14-2020
ATRO,2020-12-21,11.85,13.5,11.71,13.08,13.08,1404000,12-21-2020
ATRO,2020-12-28,13.25,14.11,12.58,13.23,13.23,1048100,12-28-2020
ATRO,2021-01-04,13.34,13.44,12.0,13.14,13.14,1418200,01-04-2021
ATRO,2021-01-11,12.85,14.72,12.8,14.14,14.14,1477600,01-11-2021
ATRO,2021-01-18,14.42,14.8,14.03,14.67,14.67,1134300,01-18-2021
ATRO,2021-01-25,14.64,14.66,12.41,12.46,12.46,2354200,01-25-2021
ATRO,2021-02-01,12.59,14.31,12.11,14.08,14.08,1029000,02-01-2021
ATRO,2021-02-08,14.29,15.95,14.14,15.74,15.74,1606400,02-08-2021
ATRO,2021-02-15,15.97,16.9,15.67,16.6,16.6,807100,02-15-2021
ATRO,2021-02-22,16.58,17.77,14.87,15.8,15.8,2056000,02-22-2021
ATRO,2021-03-01,16.440001,17.16,14.79,15.77,15.77,1408900,03-01-2021
ATRO,2021-03-08,15.88,18.58,15.38,18.41,18.41,1229900,03-08-2021
ATRO,2021-03-15,18.68,19.58,17.24,18.780001,18.780001,1823500,03-15-2021
ATRO,2021-03-22,18.76,18.83,15.97,17.33,17.33,1237600,03-22-2021
ATRO,2021-03-29,17.17,18.49,17.08,18.24,18.24,934600,03-29-2021
ATRO,2021-04-05,18.43,18.870001,17.9,18.360001,18.360001,651700,04-05-2021
ATRO,2021-04-12,18.620001,18.620001,16.889999,17.360001,17.360001,651500,04-12-2021
ATRO,2021-04-19,17.27,17.450001,16.17,17.190001,17.190001,803400,04-19-2021
ATRO,2021-04-26,17.34,17.780001,17.0,17.41,17.41,527300,04-26-2021
ATRO,2021-05-03,17.57,18.219999,15.51,15.61,15.61,1146300,05-03-2021
ATRO,2021-05-10,15.69,16.620001,15.12,16.09,16.09,1074600,05-10-2021
ATRO,2021-05-17,15.97,16.15,15.2,15.99,15.99,640100,05-17-2021
ATRO,2021-05-24,16.01,17.280001,16.0,16.959999,16.959999,662600,05-24-2021
ATRO,2021-05-31,17.18,18.27,16.99,18.24,18.24,521500,05-31-2021
ATRO,2021-06-07,18.33,19.42,18.02,19.23,19.23,690900,06-07-2021
ATRO,2021-06-14,19.379999,20.93,17.35,17.389999,17.389999,2477500,06-14-2021
ATRO,2021-06-21,17.440001,18.26,17.139999,17.549999,17.549999,1282100,06-21-2021
ATRO,2021-06-28,17.42,18.059999,16.370001,17.809999,17.809999,754500,06-28-2021
ATRO,2021-07-05,17.98,19.0,16.620001,18.43,18.43,692500,07-05-2021
ATRO,2021-07-12,18.219999,19.280001,18.190001,18.93,18.93,948800,07-12-2021
ATRO,2021-07-19,17.940001,19.09,16.969999,17.42,17.42,1341800,07-19-2021
ATRO,2021-07-26,17.459999,17.950001,16.959999,17.08,17.08,517800,07-26-2021
ATRO,2021-08-02,17.16,17.74,15.1,15.56,15.56,1018600,08-02-2021
ATRO,2021-08-09,15.4,15.44,13.55,13.59,13.59,1542400,08-09-2021
ATRO,2021-08-16,13.57,14.28,12.54,13.14,13.14,828900,08-16-2021
ATRO,2021-08-23,13.3,14.03,12.93,13.9,13.9,531700,08-23-2021
ATRO,2021-08-30,14.06,14.06,13.26,13.69,13.69,406700,08-30-2021
ATRO,2021-09-06,13.58,13.88,13.02,13.19,13.19,369700,09-06-2021
ATRO,2021-09-13,13.36,13.78,12.59,12.61,12.61,1031900,09-13-2021
ATRO,2021-09-20,12.82,14.26,12.55,14.11,14.11,805600,09-20-2021
ATRO,2021-09-27,14.24,14.87,13.93,14.84,14.84,669600,09-27-2021
ATRO,2021-10-04,14.78,14.96,13.74,13.9,13.9,388300,10-04-2021
ATRO,2021-10-11,14.08,14.36,13.27,14.13,14.13,442000,10-11-2021
ATRO,2021-10-18,13.94,13.94,13.14,13.27,13.27,414800,10-18-2021
ATRO,2021-10-25,13.24,13.96,12.57,12.9,12.9,515600,10-25-2021
ATRO,2021-11-01,12.9,14.58,12.9,14.55,14.55,443800,11-01-2021
ATRO,2021-11-08,14.0,14.78,13.26,14.14,14.14,720700,11-08-2021
ATRO,2021-11-15,14.32,14.47,12.65,12.7,12.7,632400,11-15-2021
ATRO,2021-11-22,13.05,13.07,10.81,11.42,11.42,518600,11-22-2021
ATRO,2021-11-29,11.48,11.52,9.94,10.04,10.04,1400200,11-29-2021
ATRO,2021-12-06,10.22,11.32,10.08,10.7,10.7,747700,12-06-2021
ATRO,2021-12-13,10.59,12.22,10.0,11.22,11.22,1753100,12-13-2021
ATRO,2021-12-20,10.81,11.87,10.35,11.7,11.7,587700,12-20-2021
ATRO,2021-12-27,11.73,12.32,11.53,12.0,12.0,697300,12-27-2021
ATRO,2022-01-03,12.05,13.76,11.92,13.63,13.63,761800,01-03-2022
ATRO,2022-01-10,13.57,13.75,12.48,13.11,13.11,734500,01-10-2022
ATRO,2022-01-17,13.21,13.24,12.08,12.36,12.36,699500,01-17-2022
ATRO,2022-01-24,12.14,13.27,11.24,11.94,11.94,874500,01-24-2022
ATRO,2022-01-31,11.79,12.55,11.11,11.38,11.38,694800,01-31-2022
ATRO,2022-02-07,11.44,13.55,11.38,13.5,13.5,977000,02-07-2022
ATRO,2022-02-14,13.55,14.57,13.03,13.93,13.93,672900,02-14-2022
ATRO,2022-02-21,13.76,14.29,13.06,14.23,14.23,449800,02-21-2022
ATRO,2022-02-28,14.25,14.87,12.33,12.9,12.9,691500,02-28-2022
ATRO,2022-03-07,13.0,13.99,12.78,12.78,12.78,838300,03-07-2022
ATRO,2022-03-14,12.89,13.37,12.64,13.14,13.14,1322200,03-14-2022
ATRO,2022-03-21,13.12,14.38,12.86,13.74,13.74,1280300,03-21-2022
ATRO,2022-03-28,13.7,13.8,12.68,13.02,13.02,635100,03-28-2022
ATRO,2022-04-04,13.0,13.11,11.0,11.37,11.37,660800,04-04-2022
ATRO,2022-04-11,11.28,12.26,11.2,11.97,11.97,257000,04-11-2022
ATRO,2022-04-18,11.94,12.01,10.92,10.98,10.98,401300,04-18-2022
ATRO,2022-04-25,10.83,11.17,9.24,9.69,9.69,791200,04-25-2022
ATRO,2022-05-02,9.62,11.38,9.34,10.73,10.73,956800,05-02-2022
ATRO,2022-05-09,10.45,11.12,9.67,10.71,10.71,760100,05-09-2022
ATRO,2022-05-16,10.7,11.4,9.9,10.15,10.15,472800,05-16-2022
ATRO,2022-05-23,10.15,10.6,9.53,10.55,10.55,456900,05-23-2022
ATRO,2022-05-30,10.53,10.93,10.37,10.74,10.74,306400,05-30-2022
ATRO,2022-06-06,10.87,11.71,10.64,11.51,11.51,513500,06-06-2022
ATRO,2022-06-13,11.16,11.65,10.15,11.08,11.08,1354200,06-13-2022
ATRO,2022-06-20,11.22,11.45,10.39,10.76,10.76,469400,06-20-2022
ATRO,2022-06-27,10.87,11.12,9.68,9.83,9.83,268700,06-27-2022
AXP,2017-06-26,84.089996,84.639999,83.589996,84.239998,76.238289,3320800,06-26-2017
AXP,2017-07-03,84.690002,85.879997,83.720001,84.330002,76.319771,11476100,07-03-2017
AXP,2017-07-10,84.129997,85.559998,83.540001,85.279999,77.47081,16173400,07-10-2017
AXP,2017-07-17,85.129997,86.279999,84.529999,85.589996,77.752426,19503000,07-17-2017
AXP,2017-07-24,85.449997,86.099998,83.330002,84.800003,77.034782,21122900,07-24-2017
AXP,2017-07-31,85.169998,86.330002,84.839996,85.970001,78.097633,14702900,07-31-2017
AXP,2017-08-07,86.099998,86.669998,83.970001,84.290001,76.571472,14806700,08-07-2017
AXP,2017-08-14,84.739998,87.779999,84.720001,85.379997,77.561653,18188900,08-14-2017
AXP,2017-08-21,85.449997,85.959999,84.699997,85.470001,77.643417,10980800,08-21-2017
AXP,2017-08-28,85.660004,86.540001,84.400002,86.139999,78.25206,13071600,08-28-2017
AXP,2017-09-04,85.720001,85.910004,84.019997,84.25,76.535141,12280600,09-04-2017
AXP,2017-09-11,84.970001,86.989998,84.970001,86.989998,79.024231,19683800,09-11-2017
AXP,2017-09-18,87.080002,89.379997,86.949997,88.400002,80.305115,17337800,09-18-2017
AXP,2017-09-25,88.279999,90.769997,87.839996,90.459999,82.176468,13404900,09-25-2017
AXP,2017-10-02,90.440002,91.639999,90.099998,91.550003,83.166672,15353200,10-02-2017
AXP,2017-10-09,91.589996,92.919998,91.260002,92.860001,84.682388,13455500,10-09-2017
AXP,2017-10-16,93.040001,93.349998,90.040001,92.089996,83.980194,22908100,10-16-2017
AXP,2017-10-23,92.220001,96.019997,92.220001,95.790001,87.354355,19059700,10-23-2017
AXP,2017-10-30,95.730003,96.57,94.519997,96.43,87.937988,13665700,10-30-2017
AXP,2017-11-06,96.349998,96.900002,93.279999,93.519997,85.284241,13877100,11-06-2017
AXP,2017-11-13,93.0,94.040001,92.779999,93.690002,85.439278,14636500,11-13-2017
AXP,2017-11-20,93.919998,94.709999,93.470001,93.480003,85.247772,9370000,11-20-2017
AXP,2017-11-27,93.57,98.489998,93.360001,97.860001,89.24205,19366700,11-27-2017
AXP,2017-12-04,98.620003,99.75,97.480003,98.550003,89.871269,18045700,12-04-2017
AXP,2017-12-11,98.599998,99.660004,97.150002,98.519997,89.843918,21259900,12-11-2017
AXP,2017-12-18,99.190002,100.529999,98.209999,98.739998,90.044556,14178800,12-18-2017
AXP,2017-12-25,98.800003,100.25,98.129997,99.309998,90.564354,8116800,12-25-2017
AXP,2018-01-01,99.730003,101.650002,98.220001,101.080002,92.17849,11395400,01-01-2018
AXP,2018-01-08,101.0,101.589996,99.93,100.970001,92.403061,13131100,01-08-2018
AXP,2018-01-15,102.010002,102.389999,96.349998,98.029999,89.712479,25880400,01-15-2018
AXP,2018-01-22,97.260002,100.110001,96.839996,99.629997,91.176758,21352200,01-22-2018
AXP,2018-01-29,99.75,100.18,96.639999,96.68,88.477043,17756900,01-29-2018
AXP,2018-02-05,95.830002,96.720001,87.540001,91.720001,83.937889,31295200,02-05-2018
AXP,2018-02-12,92.580002,97.489998,92.419998,96.790001,88.577713,20570800,02-12-2018
AXP,2018-02-19,96.580002,98.839996,96.5,98.800003,90.417183,14656900,02-19-2018
AXP,2018-02-26,99.43,102.120003,93.199997,95.599998,87.48867,22128600,02-26-2018
AXP,2018-03-05,95.089996,99.110001,94.279999,99.050003,90.645966,16282200,03-05-2018
AXP,2018-03-12,99.089996,99.699997,93.959999,95.610001,87.497849,20231300,03-12-2018
AXP,2018-03-19,95.440002,96.269997,90.410004,90.449997,82.775627,16450300,03-19-2018
AXP,2018-03-26,91.370003,94.370003,90.800003,93.279999,85.365532,17577400,03-26-2018
AXP,2018-04-02,93.139999,95.050003,89.959999,91.910004,84.111771,17933300,04-02-2018
AXP,2018-04-09,92.699997,94.300003,91.360001,93.029999,85.456367,17406200,04-09-2018
AXP,2018-04-16,93.779999,102.959999,93.110001,100.790001,92.584602,27776200,04-16-2018
AXP,2018-04-23,100.779999,101.709999,97.900002,99.610001,91.500687,18399500,04-23-2018
AXP,2018-04-30,100.0,100.370003,95.510002,98.349998,90.343254,14959700,04-30-2018
AXP,2018-05-07,98.529999,102.68,98.290001,101.419998,93.163315,13415200,05-07-2018
AXP,2018-05-14,101.690002,102.150002,99.970001,100.989998,92.768341,13616000,05-14-2018
AXP,2018-05-21,101.57,103.239998,100.470001,101.099998,92.869362,11629400,05-21-2018
AXP,2018-05-28,99.839996,99.839996,96.980003,98.25,90.251411,12946100,05-28-2018
AXP,2018-06-04,98.809998,102.389999,98.43,101.0,92.777512,14927800,06-04-2018
AXP,2018-06-11,101.18,101.669998,97.309998,98.519997,90.499405,19089600,06-11-2018
AXP,2018-06-18,97.849998,98.550003,95.760002,97.230003,89.314415,21822300,06-18-2018
AXP,2018-06-25,97.050003,100.099998,95.650002,98.0,90.021751,24697300,06-25-2018
AXP,2018-07-02,97.400002,99.309998,97.160004,98.519997,90.499405,9572000,07-02-2018
AXP,2018-07-09,99.260002,101.330002,99.080002,100.5,92.649651,20282100,07-09-2018
AXP,2018-07-16,100.599998,103.07,99.279999,100.150002,92.326988,22777400,07-16-2018
AXP,2018-07-23,100.150002,104.239998,100.010002,103.849998,95.737968,14882200,07-23-2018
AXP,2018-07-30,102.730003,103.110001,98.669998,100.790001,92.916992,16381000,07-30-2018
AXP,2018-08-06,100.769997,103.32,100.400002,101.580002,93.645294,10995600,08-06-2018
AXP,2018-08-13,101.480003,103.309998,100.839996,103.029999,94.982025,12177100,08-13-2018
AXP,2018-08-20,103.019997,106.339996,102.93,105.760002,97.498756,11958400,08-20-2018
AXP,2018-08-27,106.790001,107.43,105.300003,105.980003,97.701591,10127000,08-27-2018
AXP,2018-09-03,106.349998,107.269997,104.550003,106.080002,97.793785,14575900,09-03-2018
AXP,2018-09-10,106.559998,110.010002,106.470001,109.559998,101.001953,16665300,09-10-2018
AXP,2018-09-17,110.209999,111.769997,108.940002,110.900002,102.237282,15429700,09-17-2018
AXP,2018-09-24,110.739998,110.839996,106.279999,106.489998,98.171745,12779600,09-24-2018
AXP,2018-10-01,107.809998,109.400002,106.720001,107.230003,98.853958,12968000,10-01-2018
AXP,2018-10-08,106.629997,107.230003,101.550003,103.0,95.29705,20808600,10-08-2018
AXP,2018-10-15,102.849998,107.550003,102.209999,106.730003,98.7481,19958800,10-15-2018
AXP,2018-10-22,106.610001,106.959999,100.139999,101.25,93.677933,22058200,10-22-2018
AXP,2018-10-29,102.470001,105.050003,100.040001,103.709999,95.953979,19637200,10-29-2018
AXP,2018-11-05,104.040001,109.330002,103.800003,108.279999,100.182198,16501300,11-05-2018
AXP,2018-11-12,108.160004,110.379997,106.300003,109.459999,101.273956,18383300,11-12-2018
AXP,2018-11-19,109.900002,110.019997,105.309998,105.739998,97.832138,10670000,11-19-2018
AXP,2018-11-26,107.150002,113.18,106.830002,112.269997,103.873802,19521300,11-26-2018
AXP,2018-12-03,113.989998,114.550003,104.779999,106.68,98.701859,20512400,12-03-2018
AXP,2018-12-10,105.940002,108.730003,103.5,105.699997,97.795135,20214000,12-10-2018
AXP,2018-12-17,105.459999,105.459999,91.150002,91.330002,84.499817,36877700,12-17-2018
AXP,2018-12-24,90.739998,95.650002,89.050003,94.419998,87.358719,16026300,12-24-2018
AXP,2018-12-31,95.129997,98.349998,93.230003,97.639999,90.337906,16410300,12-31-2018
AXP,2019-01-07,97.769997,99.589996,97.019997,98.550003,91.553032,15765100,01-07-2019
AXP,2019-01-14,97.760002,100.809998,96.370003,100.480003,93.346008,30183300,01-14-2019
AXP,2019-01-21,99.849998,101.589996,98.459999,100.769997,93.615417,15189100,01-21-2019
AXP,2019-01-28,100.050003,103.529999,99.480003,103.059998,95.742844,18544200,01-28-2019
AXP,2019-02-04,103.040001,105.080002,102.519997,104.519997,97.099174,14844400,02-04-2019
AXP,2019-02-11,104.949997,108.470001,104.809998,107.379997,99.756126,15342700,02-11-2019
AXP,2019-02-18,107.050003,107.550003,106.32,107.440002,99.811836,12356500,02-18-2019
AXP,2019-02-25,108.199997,109.650002,106.419998,108.900002,101.168198,14252900,02-25-2019
AXP,2019-03-04,109.559998,110.089996,106.68,107.980003,100.31353,14480200,03-04-2019
AXP,2019-03-11,109.010002,113.769997,108.709999,113.519997,105.460182,19759400,03-11-2019
